JobName, Success, Time start, time schedule, Time start Exec, Time End Exec, Tier, Type
141720623,1,73252,0.012915,0.012925,14812.822925,RAL-LCG2,DataStripping
141732554,1,85496,0.012936,0.012947,14930.762947,UK-NorthGrid,MCSimulation
141695557,1,46393,0.011118,0.011128,14945.921128,UK-SouthGrid,MCSimulation
141697141,1,47671,0.011118,0.011128,14941.541128,CERN-PROD,Merge
141677032,1,27382,0.010856,0.011064,14949.531064,FZK-LCG2,DataStripping
141682772,1,33967,0.011074,0.011085,14948.351085,IN2P3-CC,Merge
141698968,1,48809,0.011139,0.011150,14970.971150,PL-TIER2-WLCG,MCSimulation
141689999,1,41193,0.011096,0.011107,14971.491107,IN2P3-CC,MCSimulation
141647523,1,0,0.010108,0.010216,14974.730216,IN2P3-CC,Merge
141688241,1,39382,0.011096,0.011107,14981.581107,RAL-LCG2,Merge
141648027,1,1338,0.010108,0.010216,14995.690216,IN2P3-CC,DataStripping
141672158,1,22100,0.010856,0.011064,14995.951064,NRC-KI-T1,Merge
141649802,1,3244,0.010325,0.010433,15003.280433,FZK-LCG2,Merge
141673978,1,23896,0.010856,0.011064,14997.541064,INFN-T1,Merge
141730094,1,83209,0.012915,0.012925,14824.692925,pic,DataStripping
141721976,1,75064,0.012915,0.012925,14825.542925,FZK-LCG2,DataStripping
141682351,1,33495,0.011074,0.011085,15011.311085,FZK-LCG2,Merge
141655569,1,7584,0.010856,0.011064,15018.451064,pic,DataStripping
141649728,1,2773,0.010108,0.010216,15021.780216,INFN-T1,Merge
141657837,1,9251,0.010856,0.011064,15013.291064,FZK-LCG2,Merge
141655842,1,8285,0.010856,0.011064,15015.171064,CERN-PROD,Merge
141710810,1,62311,0.011929,0.012038,15027.692038,CERN-PROD,Merge
141663600,1,14404,0.010856,0.011064,15032.981064,RAL-LCG2,Merge
141733085,1,86068,0.012936,0.012947,15033.782947,IN2P3-CC,Merge
141684118,1,34936,0.011074,0.011085,15036.491085,CERN-PROD,Merge
141710774,1,61972,0.011713,0.011821,15041.981821,RAL-LCG2,Merge
141705958,1,57024,0.011280,0.011388,15045.911388,CERN-PROD,Merge
141724650,1,77925,0.012915,0.012925,15050.702925,IN2P3-CC,MCSimulation
141708587,1,59443,0.011280,0.011388,15068.941388,IN2P3-CC,DataStripping
141685833,1,36745,0.011096,0.011107,15065.091107,CERN-PROD,Merge
141732650,1,85707,0.012936,0.012947,15066.642947,RAL-LCG2,Merge
141697488,1,48144,0.011118,0.011128,15074.421128,FZK-LCG2,Merge
141712690,1,64473,0.012146,0.012254,14897.432254,IN2P3-CC,Merge
141713875,1,65794,0.012146,0.012254,15060.402254,RAL-LCG2,Merge
141688680,1,40131,0.011096,0.011107,15108.111107,RAL-LCG2,DataStripping
141714648,1,66523,0.012579,0.012687,15102.132687,INFN-T1,Merge
141714539,1,66155,0.012579,0.012687,15106.822687,RAL-LCG2,Merge
141654287,1,6744,0.010856,0.011064,15131.001064,INFN-T1,DataStripping
141723308,1,76139,0.012915,0.012925,15091.822925,UK-NorthGrid,MCSimulation
141671186,1,20745,0.010856,0.011064,15150.891064,FR-IN2P3-CPPM,MCSimulation
141693905,1,44425,0.011118,0.011128,15147.691128,RAL-LCG2,Merge
141721033,1,73624,0.012915,0.012925,15120.422925,FZK-LCG2,DataStripping
141722472,1,75408,0.012915,0.012925,14760.202925,RAL-LCG2,Merge
141691959,1,43026,0.011118,0.011128,15206.071128,IN2P3-CC,MCSimulation
141730630,1,83550,0.012915,0.012925,14818.792925,RAL-LCG2,Merge
141691887,1,42992,0.011118,0.011128,15202.201128,INFN-T1,Merge
141710651,1,61228,0.011713,0.011821,15204.271821,RAL-LCG2,Merge
141699742,1,49713,0.011139,0.011150,15207.091150,IN2P3-CC,Merge
141730089,1,83208,0.012915,0.012925,15188.622925,RAL-LCG2,DataStripping
141712824,1,65075,0.012146,0.012254,15215.062254,RAL-LCG2,DataStripping
141725850,1,78875,0.012915,0.012925,14808.402925,CERN-PROD,Merge
141727154,1,80447,0.012915,0.012925,14848.672925,RAL-LCG2,Merge
141727130,1,80443,0.012915,0.012925,14923.432925,NRC-KI-T1,Merge
141680423,1,31607,0.011074,0.011085,15221.311085,NIKHEF-ELPROD,MCSimulation
141722311,1,75279,0.012915,0.012925,14897.632925,CERN-PROD,MCMerge
141729033,1,82230,0.012915,0.012925,14917.872925,pic,Merge
141708368,1,58949,0.011280,0.011388,15230.221388,FZK-LCG2,Merge
141719911,1,72752,0.012915,0.012925,14987.782925,INFN-T1,Merge
141721534,1,74308,0.012915,0.012925,14964.632925,RAL-LCG2,Merge
141663003,1,13681,0.010856,0.011064,15247.691064,CERN-PROD,MCSimulation
141723897,1,77446,0.012915,0.012925,14991.752925,CERN-PROD,Merge
141718811,1,71451,0.012915,0.012925,15031.202925,CERN-PROD,Merge
141723880,1,77443,0.012915,0.012925,15032.142925,RAL-LCG2,Merge
141666730,1,16929,0.010856,0.011064,15248.751064,INFN-T1,Merge
141723729,1,76710,0.012915,0.012925,15019.652925,RAL-LCG2,Merge
141682342,1,33491,0.011074,0.011085,15251.061085,RAL-LCG2,Merge
141726160,1,79474,0.012915,0.012925,15143.492925,RAL-LCG2,Merge
141731541,1,84274,0.012915,0.012925,15149.732925,INFN-T1,Merge
141688424,1,39623,0.011096,0.011107,15269.941107,UK-London-Tier2,MCSimulation
141710051,1,60880,0.011713,0.011821,15262.441821,NRC-KI-T1,Merge
141723790,1,77069,0.012915,0.012925,15152.752925,CERN-PROD,Merge
141681661,1,32288,0.011074,0.011085,15268.081085,INFN-T1,Merge
141721035,1,73624,0.012915,0.012925,15188.512925,RAL-LCG2,Merge
141725848,1,78874,0.012915,0.012925,15200.592925,CERN-PROD,Merge
141706022,1,57508,0.011280,0.011388,15277.091388,RAL-LCG2,Merge
141666493,1,16585,0.010856,0.011064,15279.111064,IN2P3-CC,Merge
141665170,1,15731,0.010856,0.011064,15287.541064,pic,DataStripping
141725849,1,78875,0.012915,0.012925,15250.602925,CERN-PROD,Merge
141726526,1,79953,0.012915,0.012925,15255.682925,IN2P3-CC,Merge
141721447,1,73952,0.012915,0.012925,15254.692925,CERN-PROD,Merge
141683578,1,34415,0.011074,0.011085,15297.041085,PL-TIER2-WLCG,MCSimulation
141649721,1,2769,0.010108,0.010216,15289.360216,CERN-PROD,Merge
141649783,1,3127,0.010325,0.010433,15304.360433,CERN-PROD,DataStripping
141721963,1,75061,0.012915,0.012925,15303.582925,RAL-LCG2,DataStripping
141674108,1,24371,0.010856,0.011064,15299.971064,CERN-PROD,Merge
141733093,1,86071,0.012936,0.012947,15303.942947,CERN-PROD,Merge
141732294,1,85347,0.012915,0.012925,15309.912925,INFN-T1,Merge
141652313,1,5411,0.010541,0.010649,15313.350649,RAL-LCG2,Merge
141727264,1,80467,0.012915,0.012925,15323.952925,IN2P3-CC,MCSimulation
141659645,1,11163,0.010856,0.011064,15329.411064,IN2P3-CC,Merge
141709173,1,60405,0.011280,0.011388,15337.281388,IN2P3-CC,MCSimulation
141684345,1,35410,0.011074,0.011085,15334.541085,CERN-PROD,Merge
141722478,1,75409,0.012915,0.012925,15338.912925,RAL-LCG2,Merge
141649771,1,3003,0.010325,0.010433,15343.610433,RAL-LCG2,Merge
141722929,1,75868,0.012915,0.012925,15347.772925,RAL-LCG2,Merge
141682269,1,33247,0.011074,0.011085,15364.971085,INFN-T1,DataStripping
141707620,1,58350,0.011280,0.011388,15362.941388,CERN-PROD,Merge
141725836,1,78871,0.012915,0.012925,15363.262925,RAL-LCG2,Merge
141663889,1,14767,0.010856,0.011064,15365.961064,NRC-KI-T1,Merge
141677514,1,27606,0.010856,0.011064,15367.771064,NRC-KI-T1,Merge
141674933,1,25091,0.010856,0.011064,15367.441064,RAL-LCG2,Merge
141708370,1,58950,0.011280,0.011388,15398.791388,FZK-LCG2,Merge
141726932,1,80204,0.012915,0.012925,15415.342925,FZK-LCG2,DataStripping
141725842,1,78873,0.012915,0.012925,15428.042925,RAL-LCG2,Merge
141662161,1,13334,0.010856,0.011064,15426.051064,INFN-T1,Merge
141686716,1,38180,0.011096,0.011107,15401.221107,pic,Turbo
141686933,1,38550,0.011096,0.011107,15428.851107,RAL-LCG2,Merge
141656823,1,8763,0.010856,0.011064,15442.611064,INFN-T1,Merge
141679989,1,30603,0.011074,0.011085,15448.781085,IN2P3-CC,Merge
141684120,1,34937,0.011074,0.011085,15465.771085,INFN-T1,Merge
141674937,1,25092,0.010856,0.011064,15456.741064,INFN-T1,Merge
141664364,1,15370,0.010856,0.011064,15468.191064,NRC-KI-T1,Merge
141707608,1,58346,0.011280,0.011388,15475.241388,NRC-KI-T1,Merge
141716922,1,69988,0.012795,0.012904,15476.172904,IN2P3-CC,Merge
141720967,1,73615,0.012915,0.012925,15471.962925,NRC-KI-T1,Merge
141680103,1,30739,0.011074,0.011085,15496.771085,IN2P3-CC,DataStripping
141673826,1,23537,0.010856,0.011064,15493.981064,INFN-T1,Merge
141670123,1,20330,0.010856,0.011064,15506.161064,IN2P3-CC,MCSimulation
141725921,1,79010,0.012915,0.012925,15509.032925,FZK-LCG2,DataStripping
141701860,1,51753,0.011139,0.011150,15509.311150,INFN-T1,Merge
141700213,1,50936,0.011139,0.011150,15516.011150,RAL-LCG2,DataStripping
141660697,1,11770,0.010856,0.011064,15516.121064,RAL-LCG2,Merge
141647874,1,728,0.010108,0.010216,15517.000216,INFN-T1,Merge
141678830,1,29450,0.011074,0.011085,15525.281085,FR-IN2P3-CPPM,MCSimulation
141694941,1,46342,0.011118,0.011128,15520.781128,NRC-KI-T1,Merge
141651086,1,4337,0.010541,0.010649,15528.390649,NRC-KI-T1,Merge
141703915,1,54563,0.011161,0.011172,15547.401172,UK-SouthGrid,DataStripping
141663897,1,14770,0.010856,0.011064,15547.571064,RAL-LCG2,Merge
141721009,1,73621,0.012915,0.012925,15535.632925,CERN-PROD,Merge
141718804,1,71447,0.012915,0.012925,15537.402925,INFN-T1,Merge
141721649,1,74675,0.012915,0.012925,15538.962925,IN2P3-CC,Merge
141692821,1,43712,0.011118,0.011128,15561.831128,NRC-KI-T1,Merge
141727809,1,81045,0.012915,0.012925,15576.042925,UK-NorthGrid,MCSimulation
141723673,1,76351,0.012915,0.012925,15570.092925,RAL-LCG2,Merge
141677878,1,27844,0.010856,0.011064,15570.911064,RAL-LCG2,Merge
141699409,1,48863,0.011139,0.011150,15547.001150,pic,Turbo
141649993,1,3963,0.010325,0.010433,15574.610433,NRC-KI-T1,Merge
141649480,1,2403,0.010108,0.010216,15579.220216,FZK-LCG2,Merge
141691871,1,42989,0.011118,0.011128,15595.711128,NRC-KI-T1,Merge
141730627,1,83549,0.012915,0.012925,15597.162925,RAL-LCG2,Merge
141687428,1,38783,0.011096,0.011107,15602.431107,NRC-KI-T1,Merge
141684339,1,35408,0.011074,0.011085,15610.361085,NRC-KI-T1,Merge
141730306,1,83453,0.012915,0.012925,15615.692925,CERN-PROD,DataStripping
141715367,1,67790,0.012795,0.012904,15624.162904,UK-NorthGrid,MCSimulation
141656232,1,8554,0.010856,0.011064,15624.051064,IN2P3-CC,MCSimulation
141712885,1,65185,0.012146,0.012254,15617.342254,IN2P3-CC,Merge
141678305,1,28686,0.011074,0.011085,15632.201085,NRC-KI-T1,Merge
141661125,1,12607,0.010856,0.011064,15626.271064,FZK-LCG2,Merge
141710057,1,60881,0.011713,0.011821,15647.661821,FZK-LCG2,Merge
141684104,1,34933,0.011074,0.011085,15654.261085,IN2P3-CC,Merge
141718916,1,71808,0.012915,0.012925,15648.842925,RAL-LCG2,Merge
141721808,1,75037,0.012915,0.012925,15647.902925,INFN-T1,Merge
141660955,1,12244,0.010856,0.011064,15629.991064,NRC-KI-T1,Merge
141680199,1,30967,0.011074,0.011085,15669.201085,INFN-T1,Merge
141720984,1,73619,0.012915,0.012925,15685.942925,RAL-LCG2,Merge
141689987,1,41187,0.011096,0.011107,15693.581107,FR-IN2P3-CPPM,MCSimulation
141654255,1,6729,0.010856,0.011064,15635.821064,NRC-KI-T1,Merge
141684739,1,36138,0.011074,0.011085,15685.811085,CERN-PROD,Merge
141666792,1,17168,0.010856,0.011064,15634.761064,CERN-PROD,Merge
141689454,1,40947,0.011096,0.011107,15707.831107,NRC-KI-T1,Merge
141658383,1,9974,0.010856,0.011064,15646.231064,NRC-KI-T1,Merge
141704040,1,54747,0.011161,0.011172,15712.051172,NRC-KI-T1,Merge
141669769,1,20173,0.010856,0.011064,15647.871064,NRC-KI-T1,Merge
141673663,1,23300,0.010856,0.011064,15714.821064,UK-SouthGrid,MCSimulation
141666856,1,17405,0.010856,0.011064,15650.621064,NRC-KI-T1,Merge
141711924,1,63363,0.011929,0.012038,15732.882038,UK-SouthGrid,MCSimulation
141678160,1,28330,0.010856,0.011064,15655.851064,CERN-PROD,Merge
141678159,1,28329,0.010856,0.011064,15674.601064,NRC-KI-T1,Merge
141677923,1,27950,0.010856,0.011064,15740.291064,IN2P3-CC,MCSimulation
141671691,1,21129,0.010856,0.011064,15687.551064,INFN-T1,Merge
141671546,1,20897,0.010856,0.011064,15692.831064,INFN-T1,Merge
141651670,1,4687,0.010541,0.010649,15742.420649,pic,Merge
141649717,1,2767,0.010108,0.010216,15752.080216,INFN-T1,Merge
141670814,1,20534,0.010856,0.011064,15719.891064,CERN-PROD,Merge
141724776,1,78151,0.012915,0.012925,15754.462925,INFN-T1,Merge
141668819,1,18846,0.010856,0.011064,15747.951064,NRC-KI-T1,Merge
141713851,1,65685,0.012146,0.012254,15764.522254,pic,DataStripping
141675809,1,25565,0.010856,0.011064,15765.601064,IN2P3-CC,Merge
141674919,1,25089,0.010856,0.011064,15767.851064,IN2P3-CC,Merge
141710811,1,62311,0.011929,0.012038,15788.052038,INFN-T1,Merge
141691886,1,42992,0.011118,0.011128,15793.861128,RAL-LCG2,Merge
141666787,1,17166,0.010856,0.011064,15791.651064,IN2P3-CC,Merge
141670809,1,20533,0.010856,0.011064,15793.801064,NRC-KI-T1,Merge
141670806,1,20532,0.010856,0.011064,15807.861064,NRC-KI-T1,Merge
141672677,1,22801,0.010856,0.011064,15816.371064,NIKHEF-ELPROD,MCSimulation
141696519,1,46706,0.011118,0.011128,15810.911128,NRC-KI-T1,Merge
141647881,1,732,0.010108,0.010216,15812.170216,RAL-LCG2,Merge
141669750,1,20170,0.010856,0.011064,15814.101064,IN2P3-CC,Merge
141705089,1,55705,0.011161,0.011172,15831.211172,FR-IN2P3-LAPP,MCSimulation
141667149,1,17645,0.010856,0.011064,15824.481064,RAL-LCG2,Merge
141681930,1,32768,0.011074,0.011085,15824.531085,CERN-PROD,Merge
141708741,1,59788,0.011280,0.011388,15829.391388,RAL-LCG2,Merge
141701946,1,51983,0.011139,0.011150,15848.721150,CERN-PROD,Merge
141694675,1,45750,0.011118,0.011128,15854.151128,RAL-LCG2,Merge
141714042,1,65927,0.012362,0.012471,15861.912471,UK-SouthGrid,MCSimulation
141661379,1,12974,0.010856,0.011064,15854.481064,IN2P3-CC,Merge
141667142,1,17643,0.010856,0.011064,15875.541064,IN2P3-CC,Merge
141709572,1,60518,0.011280,0.011388,15887.111388,IN2P3-CC,MCSimulation
141723678,1,76353,0.012915,0.012925,15882.602925,CERN-PROD,Merge
141679685,1,29885,0.011074,0.011085,15880.571085,NRC-KI-T1,Merge
141718810,1,71450,0.012915,0.012925,15890.272925,CERN-PROD,Merge
141652150,1,5185,0.010541,0.010649,15898.600649,RAL-LCG2,DataStripping
141656824,1,8763,0.010856,0.011064,15890.421064,IN2P3-CC,Merge
141648854,1,1933,0.010108,0.010216,15909.280216,NRC-KI-T1,Merge
141684475,1,35891,0.011074,0.011085,15879.751085,pic,Turbo
141655534,1,7570,0.010856,0.011064,15915.451064,CERN-PROD,Merge
141708743,1,59789,0.011280,0.011388,15916.371388,INFN-T1,Merge
141686269,1,37236,0.011096,0.011107,15923.961107,FZK-LCG2,DataStripping
141701188,1,51095,0.011139,0.011150,15929.221150,FR-IN2P3-CPPM,MCSimulation
141721704,1,74696,0.012915,0.012925,15933.092925,FZK-LCG2,DataStripping
141686703,1,38043,0.011096,0.011107,15928.761107,NRC-KI-T1,Merge
141714546,1,66156,0.012579,0.012687,15930.502687,CERN-PROD,Merge
141728840,1,81870,0.012915,0.012925,15934.502925,INFN-T1,Merge
141707725,1,58386,0.011280,0.011388,15952.861388,RAL-LCG2,MCSimulation
141721967,1,75061,0.012915,0.012925,15953.912925,FZK-LCG2,DataStripping
141723887,1,77445,0.012915,0.012925,15960.792925,CERN-PROD,Merge
141672172,1,22104,0.010856,0.011064,15963.121064,INFN-T1,Merge
141649723,1,2770,0.010108,0.010216,15968.270216,RAL-LCG2,Merge
141658008,1,9602,0.010856,0.011064,15970.831064,NRC-KI-T1,Merge
141712572,1,64116,0.012146,0.012254,15973.892254,RAL-LCG2,Merge
141691308,1,42152,0.011118,0.011128,15974.491128,CERN-PROD,Merge
141718038,1,70849,0.012795,0.012904,15982.402904,RAL-LCG2,DataStripping
141716057,1,68465,0.012795,0.012904,15984.442904,UK-NorthGrid,MCSimulation
141682353,1,33495,0.011074,0.011085,15973.681085,CERN-PROD,Merge
141684108,1,34934,0.011074,0.011085,15976.951085,NRC-KI-T1,Merge
141676114,1,26284,0.010856,0.011064,15985.921064,NRC-KI-T1,Merge
141708786,1,59907,0.011280,0.011388,15994.991388,IN2P3-CC,DataStripping
141678318,1,28808,0.011074,0.011085,15991.091085,NRC-KI-T1,Merge
141665920,1,16091,0.010856,0.011064,15999.741064,RAL-LCG2,DataStripping
141705376,1,55952,0.011161,0.011172,15996.771172,FZK-LCG2,Merge
141672161,1,22101,0.010856,0.011064,16005.851064,RAL-LCG2,Merge
141684341,1,35408,0.011074,0.011085,16013.321085,RAL-LCG2,Merge
141711749,1,63029,0.011929,0.012038,16012.762038,RAL-LCG2,Merge
141697160,1,47674,0.011118,0.011128,16016.331128,NRC-KI-T1,Merge
141685470,1,36558,0.011096,0.011107,16024.551107,FR-IN2P3-CPPM,MCSimulation
141723671,1,76351,0.012915,0.012925,16017.982925,RAL-LCG2,Merge
141674954,1,25094,0.010856,0.011064,16031.981064,FZK-LCG2,DataStripping
141681924,1,32766,0.011074,0.011085,16034.701085,NRC-KI-T1,Merge
141689964,1,41178,0.011096,0.011107,16053.391107,UK-NorthGrid,MCSimulation
141692824,1,43712,0.011118,0.011128,16047.131128,NRC-KI-T1,Merge
141726537,1,79957,0.012915,0.012925,16054.772925,RAL-LCG2,Merge
141712777,1,64824,0.012146,0.012254,16066.952254,RAL-LCG2,Merge
141679786,1,30012,0.011074,0.011085,16088.141085,IN2P3-CC,MCSimulation
141671544,1,20897,0.010856,0.011064,16075.691064,RAL-LCG2,Merge
141716597,1,68918,0.012795,0.012904,16089.392904,IN2P3-CC,Merge
141669081,1,19810,0.010856,0.011064,16077.351064,RAL-LCG2,Merge
141663458,1,14045,0.010856,0.011064,16079.061064,NRC-KI-T1,Merge
141673288,1,23045,0.010856,0.011064,16094.311064,NRC-KI-T1,Merge
141728846,1,81872,0.012915,0.012925,16098.012925,RAL-LCG2,Merge
141699869,1,50317,0.011139,0.011150,16054.021150,pic,Turbo
141705373,1,55951,0.011161,0.011172,16110.911172,RAL-LCG2,Merge
141649770,1,3002,0.010325,0.010433,16126.160433,CERN-PROD,Merge
141704130,1,55226,0.011161,0.011172,16118.521172,NRC-KI-T1,Merge
141688547,1,39750,0.011096,0.011107,16129.791107,RAL-LCG2,Merge
141702093,1,52704,0.011139,0.011150,16067.721150,CERN-PROD,Turbo
141702135,1,52823,0.011139,0.011150,16125.641150,NRC-KI-T1,Merge
141708867,1,60148,0.011280,0.011388,16135.621388,RAL-LCG2,Merge
141702136,1,52823,0.011139,0.011150,16135.001150,NRC-KI-T1,Merge
141652333,1,5416,0.010541,0.010649,16141.110649,INFN-T1,Merge
141680326,1,31492,0.011074,0.011085,16145.051085,FZK-LCG2,DataStripping
141684109,1,34934,0.011074,0.011085,16140.641085,NRC-KI-T1,Merge
141725845,1,78874,0.012915,0.012925,16135.792925,RAL-LCG2,Merge
141685829,1,36744,0.011096,0.011107,16146.381107,FZK-LCG2,Merge
141666929,1,17539,0.010856,0.011064,16145.001064,RAL-LCG2,DataStripping
141697943,1,48625,0.011118,0.011128,16151.371128,INFN-T1,Merge
141672245,1,22446,0.010856,0.011064,16131.851064,CERN-PROD,Merge
141702087,1,52583,0.011139,0.011150,16157.851150,NRC-KI-T1,Merge
141670811,1,20533,0.010856,0.011064,16132.381064,RAL-LCG2,Merge
141655531,1,7569,0.010856,0.011064,16135.581064,RAL-LCG2,Merge
141683865,1,34691,0.011074,0.011085,16156.381085,INFN-T1,Merge
141708870,1,60149,0.011280,0.011388,16167.791388,INFN-T1,Merge
141667682,1,18026,0.010856,0.011064,16176.731064,IN2P3-CC,MCSimulation
141684774,1,36150,0.011074,0.011085,16163.591085,NRC-KI-T1,Merge
141678320,1,28809,0.011074,0.011085,16162.891085,CERN-PROD,Merge
141677976,1,27965,0.010856,0.011064,16146.621064,NRC-KI-T1,Merge
141665889,1,16057,0.010856,0.011064,16191.081064,FR-IN2P3-CPPM,MCSimulation
141700043,1,50542,0.011139,0.011150,16185.751150,NRC-KI-T1,Merge
141680220,1,30971,0.011074,0.011085,16186.321085,RAL-LCG2,Merge
141695257,1,46371,0.011118,0.011128,16205.811128,FR-GRIF,MCSimulation
141681925,1,32766,0.011074,0.011085,16199.641085,NRC-KI-T1,Merge
141728847,1,81872,0.012915,0.012925,16200.982925,RAL-LCG2,Merge
141658609,1,10568,0.010856,0.011064,16178.091064,IN2P3-CC,Merge
141661017,1,12375,0.010856,0.011064,16203.881064,RAL-LCG2,DataStripping
141725121,1,78493,0.012915,0.012925,16215.312925,IN2P3-CC,MCSimulation
141647985,1,1204,0.010108,0.010216,16208.480216,NRC-KI-T1,Merge
141730010,1,83065,0.012915,0.012925,16204.872925,RAL-LCG2,Merge
141686068,1,36969,0.011096,0.011107,16205.971107,NRC-KI-T1,Merge
141668799,1,18739,0.010856,0.011064,16205.741064,CERN-PROD,DataStripping
141691304,1,42149,0.011118,0.011128,16213.811128,RAL-LCG2,Merge
141705186,1,55720,0.011161,0.011172,16222.681172,NIKHEF-ELPROD,MCSimulation
141681931,1,32768,0.011074,0.011085,16204.551085,NRC-KI-T1,Merge
141704244,1,55355,0.011161,0.011172,16224.221172,RAL-LCG2,DataStripping
141688243,1,39383,0.011096,0.011107,16208.861107,RAL-LCG2,Merge
141676087,1,25941,0.010856,0.011064,16185.851064,NRC-KI-T1,Merge
141686702,1,38042,0.011096,0.011107,16216.781107,RAL-LCG2,Merge
141680214,1,30970,0.011074,0.011085,16214.731085,RAL-LCG2,Merge
141711997,1,63385,0.011929,0.012038,16227.212038,FZK-LCG2,Merge
141671688,1,21128,0.010856,0.011064,16192.201064,INFN-T1,Merge
141658779,1,10805,0.010856,0.011064,16196.241064,NRC-KI-T1,Merge
141664363,1,15370,0.010856,0.011064,16207.711064,IN2P3-CC,Merge
141725922,1,79011,0.012915,0.012925,16254.352925,FZK-LCG2,DataStripping
141721042,1,73625,0.012915,0.012925,16249.472925,INFN-T1,Merge
141676221,1,26772,0.010856,0.011064,16244.051064,IN2P3-CC,Merge
141648872,1,1936,0.010108,0.010216,16261.520216,CERN-PROD,Merge
141672153,1,22089,0.010856,0.011064,16145.361064,RAL-LCG2,Turbo
141652576,1,5650,0.010541,0.010649,16269.230649,IN2P3-CC,Merge
141688618,1,39981,0.011096,0.011107,16271.741107,NRC-KI-T1,Merge
141714897,1,67590,0.012579,0.012687,16273.352687,RAL-LCG2,Merge
141723215,1,76054,0.012915,0.012925,16282.472925,PL-TIER2-WLCG,MCSimulation
141731728,1,84643,0.012915,0.012925,16285.042925,RAL-LCG2,DataStripping
141691305,1,42150,0.011118,0.011128,16279.551128,FZK-LCG2,Merge
141707606,1,58345,0.011280,0.011388,16280.021388,NRC-KI-T1,Merge
141672091,1,21734,0.010856,0.011064,16282.561064,IN2P3-CC,Merge
141681898,1,32645,0.011074,0.011085,16289.081085,NRC-KI-T1,Merge
141699134,1,48829,0.011139,0.011150,16299.781150,IN2P3-CC,MCSimulation
141647710,1,361,0.010108,0.010216,16309.220216,RAL-LCG2,Merge
141701718,1,51384,0.011139,0.011150,16320.051150,NRC-KI-T1,Merge
141732649,1,85707,0.012936,0.012947,16325.952947,RAL-LCG2,Merge
141685272,1,36395,0.011096,0.011107,16342.041107,IN2P3-CC,MCSimulation
141719904,1,72750,0.012915,0.012925,16329.992925,IN2P3-CC,Merge
141658005,1,9493,0.010856,0.011064,16348.461064,RAL-LCG2,DataStripping
141650103,1,3996,0.010541,0.010649,16350.000649,IN2P3-CC,MCSimulation
141684768,1,36148,0.011074,0.011085,16348.751085,NRC-KI-T1,Merge
141727157,1,80447,0.012915,0.012925,16341.462925,RAL-LCG2,Merge
141720822,1,73492,0.012915,0.012925,16363.832925,UK-NorthGrid,MCSimulation
141721799,1,75031,0.012915,0.012925,16304.302925,INFN-T1,Turbo
141730090,1,83208,0.012915,0.012925,16359.232925,FZK-LCG2,DataStripping
141670812,1,20534,0.010856,0.011064,16356.211064,RAL-LCG2,Merge
141674013,1,23910,0.010856,0.011064,16356.121064,RAL-LCG2,Merge
141673927,1,23606,0.010856,0.011064,16378.971064,NIKHEF-ELPROD,MCSimulation
141689116,1,40715,0.011096,0.011107,16344.721107,FZK-LCG2,Turbo
141723916,1,77451,0.012915,0.012925,16381.712925,RAL-LCG2,DataStripping
141661377,1,12973,0.010856,0.011064,16383.951064,IN2P3-CC,Merge
141686259,1,37234,0.011096,0.011107,16390.241107,FZK-LCG2,DataStripping
141727450,1,80810,0.012915,0.012925,16393.122925,FZK-LCG2,DataStripping
141702294,1,53185,0.011139,0.011150,16382.331150,NRC-KI-T1,Merge
141727155,1,80447,0.012915,0.012925,16404.492925,FZK-LCG2,DataStripping
141685345,1,36490,0.011096,0.011107,16404.581107,NRC-KI-T1,Merge
141702296,1,53185,0.011139,0.011150,16406.521150,RAL-LCG2,Merge
141682340,1,33490,0.011074,0.011085,16410.891085,NRC-KI-T1,Merge
141707493,1,58186,0.011280,0.011388,16423.451388,UK-NorthGrid,MCSimulation
141732254,1,85236,0.012915,0.012925,16426.582925,pic,DataStripping
141703406,1,53508,0.011161,0.011172,16434.491172,NIKHEF-ELPROD,MCSimulation
141711745,1,63028,0.011929,0.012038,16428.632038,INFN-T1,Merge
141725244,1,78514,0.012915,0.012925,16442.852925,PL-TIER2-WLCG,MCSimulation
141719101,1,72267,0.012915,0.012925,16428.852925,RAL-LCG2,Merge
141662163,1,13335,0.010856,0.011064,16450.811064,NRC-KI-T1,Merge
141714896,1,67589,0.012579,0.012687,16454.262687,RAL-LCG2,Merge
141731703,1,84631,0.012915,0.012925,16452.022925,IN2P3-CC,Merge
141651673,1,4687,0.010541,0.010649,16457.180649,RAL-LCG2,Merge
141677515,1,27606,0.010856,0.011064,16455.371064,RAL-LCG2,Merge
141708363,1,58946,0.011280,0.011388,16478.381388,NRC-KI-T1,Merge
141669054,1,19691,0.010856,0.011064,16488.071064,T2-LATINAMERICA,DataStripping
141722460,1,75406,0.012915,0.012925,16492.372925,RAL-LCG2,Merge
141705956,1,57023,0.011280,0.011388,16496.111388,RAL-LCG2,Merge
141674245,1,24731,0.010856,0.011064,16481.721064,NRC-KI-T1,Merge
141661397,1,12977,0.010856,0.011064,16483.831064,INFN-T1,Merge
141699587,1,49222,0.011139,0.011150,16501.121150,CERN-PROD,Merge
141674499,1,24918,0.010856,0.011064,16515.481064,IN2P3-CC,MCSimulation
141723735,1,76712,0.012915,0.012925,16509.402925,CERN-PROD,Merge
141704121,1,55109,0.011161,0.011172,16521.151172,pic,DataStripping
